time,open,high,low,close,volume
28 Oct 2020 20:45:0,13198.24,13199.53,13145.38,13165.31,598.469973
28 Oct 2020 20:30:0,13222.77,13255,13190.68,13198.24,946.990309
28 Oct 2020 20:15:0,13194.99,13240,13174.16,13222.77,751.985167
28 Oct 2020 20:0:0,13209.87,13230,13175,13195,771.155597
28 Oct 2020 19:45:0,13187.62,13215.04,13155.96,13209.86,638.172558
28 Oct 2020 19:30:0,13210,13240,13184.66,13187.62,650.779288
28 Oct 2020 19:15:0,13143.02,13221.35,13137.18,13209.99,595.473137
28 Oct 2020 19:0:0,13182.89,13213.47,13134.33,13143.02,746.261016
28 Oct 2020 18:45:0,13183,13219,13160.69,13182.88,757.002529
28 Oct 2020 18:30:0,13117.08,13204.54,13117.08,13183.01,1102.915733
28 Oct 2020 18:15:0,13050,13134,13000.01,13117.08,1295.801591
28 Oct 2020 18:0:0,13142.02,13147.39,13050,13050,916.235044
28 Oct 2020 17:45:0,13064.99,13158.17,13043.21,13142.02,1114.622766
28 Oct 2020 17:30:0,13124.46,13133.12,13050,13065,1642.984347
28 Oct 2020 17:15:0,13189.9,13195.18,13122.2,13124.45,1151.885148
28 Oct 2020 17:0:0,13221.26,13221.5,13175.04,13189.82,1357.732896
28 Oct 2020 16:45:0,13231.08,13239,13191.5,13221.26,1268.099814
28 Oct 2020 16:30:0,13188.82,13242.3,13150.06,13230.85,1571.398122
28 Oct 2020 16:15:0,13131.62,13190,13109.09,13189.13,1138.793142
28 Oct 2020 16:0:0,13069.26,13142.01,13040,13131.84,1418.922534
28 Oct 2020 15:45:0,13121.45,13136.87,13051.22,13069.26,1348.876997
28 Oct 2020 15:30:0,13064.89,13122.38,13018.4,13121.45,1498.359151
28 Oct 2020 15:15:0,12972.83,13081,12888,13064.89,3294.631169
28 Oct 2020 15:0:0,13106.31,13173,12953.23,12972.84,4259.981962
28 Oct 2020 14:45:0,13236.44,13261.87,13101.91,13106.31,1900.675434
28 Oct 2020 14:30:0,13261.9,13288.4,13080,13236.45,2136.734491
28 Oct 2020 14:15:0,13316.5,13320,13255.45,13261.91,1054.966731
28 Oct 2020 14:0:0,13293.51,13341.01,13277.39,13316.5,1478.805095
28 Oct 2020 13:45:0,13217.52,13296.33,13195.93,13293.51,1485.145846
28 Oct 2020 13:30:0,13252.05,13279.98,13142.22,13217.53,2319.955312
28 Oct 2020 13:15:0,13353.04,13353.04,13211,13252.05,2504.746174
28 Oct 2020 13:0:0,13318.33,13374.87,13285,13353.04,1635.940395
28 Oct 2020 12:45:0,13419.68,13428.22,13306.01,13318.33,1622.276611
28 Oct 2020 12:30:0,13422.83,13435.75,13338.24,13420,1754.282918
28 Oct 2020 12:15:0,13495.16,13509,13327.13,13422.82,2936.539314
28 Oct 2020 12:0:0,13561.12,13577.15,13430,13495.16,2472.228705
28 Oct 2020 11:45:0,13624.52,13632.99,13554.03,13561.12,711.894023
28 Oct 2020 11:30:0,13599.19,13637.62,13595.28,13624.51,781.410497
