time,open,high,low,close,volume
16 Jan 2021 5:0:0,36532.92,36700,36127.16,36266.01,1151.324978
16 Jan 2021 4:30:0,36445.34,36738.43,36177.94,36532.92,1132.272324
16 Jan 2021 4:0:0,36224.51,36600,35852.93,36445.33,2293.728179
16 Jan 2021 3:30:0,36681.51,36821.8,36000,36224.51,2286.181028
16 Jan 2021 3:0:0,37003.76,37227.16,36443.57,36681.32,2012.685311
16 Jan 2021 2:30:0,37391.11,37465.78,36902.38,37005.86,1987.281946
16 Jan 2021 2:0:0,37159.51,37669,37159.51,37391.1,2114.977329
16 Jan 2021 1:30:0,37194.2,37428.05,37065.55,37159.51,1747.89385
16 Jan 2021 1:0:0,36737.43,37391.07,36724.17,37194.2,2421.252952
16 Jan 2021 0:30:0,36626.14,36888,36540.82,36742.22,1121.034562
16 Jan 2021 0:0:0,36600,36788.91,36401.22,36626.15,1119.076025
15 Jan 2021 23:30:0,36281.51,36888,36270.45,36600,2384.180288
15 Jan 2021 23:0:0,36233.76,36360,35950.63,36285.94,1014.675495
15 Jan 2021 22:30:0,35912.54,36431.75,35905.83,36234.05,2723.11831
15 Jan 2021 22:0:0,35605.7,35925,35554.13,35914.99,1562.590533
15 Jan 2021 21:30:0,35295.02,35746.24,34962.32,35605.7,2282.400267
15 Jan 2021 21:0:0,35218.94,35388,34801.15,35293.77,3244.018818
15 Jan 2021 20:30:0,35810.94,35907.01,35080.05,35217.26,1894.752323
15 Jan 2021 20:0:0,35421.56,35928.69,35176.5,35810.95,2156.836399
15 Jan 2021 19:30:0,35889.31,35926.55,34812.23,35421.55,4360.994926
15 Jan 2021 19:0:0,35947.31,36433.51,35819,35889.3,2775.060373
15 Jan 2021 18:30:0,35998.56,36091.67,35404.38,35947.31,2494.254253
15 Jan 2021 18:0:0,36149.47,36154.75,35350,35998.97,4916.633744
15 Jan 2021 17:30:0,35999.99,36400,35790.62,36151.09,4866.666338
15 Jan 2021 17:0:0,35610.79,36089.99,34408,36000,11540.240995
15 Jan 2021 16:30:0,36806.93,36999,35258,35610.72,7723.90699
15 Jan 2021 16:0:0,36940.11,36955.01,36365,36806.93,3913.967882
15 Jan 2021 15:30:0,37210.3,37297.11,36641,36939.49,4172.841142
15 Jan 2021 15:0:0,37683.93,37786.74,37050.5,37210.31,2414.911644
15 Jan 2021 14:30:0,37484.23,37751.03,37364.63,37683.94,1698.685056
15 Jan 2021 14:0:0,37770.64,37888.88,37251.11,37471.7,2859.000646
15 Jan 2021 13:30:0,37426.73,37809.59,37200,37770.63,3595.318568
15 Jan 2021 13:0:0,38108.87,38194.04,37300,37426.73,2450.792975
15 Jan 2021 12:30:0,38167.4,38369.54,37923,38108.88,1632.999303
15 Jan 2021 12:0:0,38441.89,38573.84,38069.13,38170.36,1395.511076
15 Jan 2021 11:30:0,38577.7,38700,38314.2,38441.89,1028.891524
15 Jan 2021 11:0:0,38677.24,38780,38440.99,38577.7,1195.540149
15 Jan 2021 10:30:0,38453.97,38718.02,38352.38,38679.36,1803.001699
15 Jan 2021 10:0:0,38280.2,38496.34,38016.17,38453.97,1553.497966
15 Jan 2021 9:30:0,38469.67,38700,38193.97,38280.2,1398.219673
15 Jan 2021 9:0:0,38473.07,38622.75,38153.17,38470.81,1715.753254
15 Jan 2021 8:30:0,38406.41,38483.82,38220.5,38473.08,1535.58281
15 Jan 2021 8:0:0,38044.94,38433.4,37704.8,38406.41,2232.594433
15 Jan 2021 7:30:0,37970.87,38098,37900,38043.27,1477.412111
15 Jan 2021 7:0:0,37808.9,38039.98,37554.94,37970.86,2646.081613
15 Jan 2021 6:30:0,38740.87,38746.02,37808,37808.9,2579.818188
15 Jan 2021 6:0:0,38425.82,38849.99,38415.76,38740.86,1054.277423
15 Jan 2021 5:30:0,38488,38753.23,38355,38425.83,1327.327001
15 Jan 2021 5:0:0,38700,38853.09,38355,38488.01,1464.717099
15 Jan 2021 4:30:0,38783.61,38939.74,38450,38700,2023.023113
15 Jan 2021 4:0:0,39267.76,39349.58,38703.39,38780.53,1526.48294
15 Jan 2021 3:30:0,39408.09,39479.65,39078.05,39267.76,1135.44969
15 Jan 2021 3:0:0,39175.73,39477.56,38800,39408.09,1607.348122
15 Jan 2021 2:30:0,39461.55,39600,39012.12,39175.74,1691.765967
15 Jan 2021 2:0:0,39452.89,39640,39360,39462.18,1215.336602
15 Jan 2021 1:30:0,39400.01,39747.76,39378.31,39452.89,1598.669042
15 Jan 2021 1:0:0,39145.21,39626.59,39023.24,39400.01,2175.661566
15 Jan 2021 0:30:0,38875.76,39330.92,38750,39144.5,1520.005452
15 Jan 2021 0:0:0,38988.61,39247.99,38733.11,38876.58,1574.749386
14 Jan 2021 23:30:0,38550.12,39135.17,38276,38988.62,1912.245199
14 Jan 2021 23:0:0,38782.41,38962.86,38480,38550.01,1407.470108
14 Jan 2021 22:30:0,38475.84,38929.64,38259.25,38780.47,3358.1467
14 Jan 2021 22:0:0,39321.64,39585,38392,38473.84,4482.980823
14 Jan 2021 21:30:0,39560.88,39758.83,39312.85,39312.86,1089.737066
14 Jan 2021 21:0:0,39876.97,39935.1,39506.53,39565.33,1328.575539
14 Jan 2021 20:30:0,39649.26,39919.11,39471.18,39876.98,1474.897427
14 Jan 2021 20:0:0,39344.8,39764,39329.93,39643.51,1535.957843
14 Jan 2021 19:30:0,39396.27,39560,39258.1,39344.79,1568.156206
14 Jan 2021 19:0:0,39429.25,39620,39308.02,39396.27,1529.049661
14 Jan 2021 18:30:0,39787.02,39850,39406.77,39429.81,1226.906853
14 Jan 2021 18:0:0,39286.43,39880,39286.43,39787.03,2012.781769
14 Jan 2021 17:30:0,39708.67,39880,39212.15,39286.44,2526.94996
14 Jan 2021 17:0:0,39546.01,40000,39546.01,39708.66,2863.944107
14 Jan 2021 16:30:0,39853.84,40100,39434.66,39546.01,4521.265984
14 Jan 2021 16:0:0,39577.53,39885.21,39294.7,39850.16,2691.829216
14 Jan 2021 15:30:0,39261.81,39762.7,39256.19,39577.53,5899.795507
14 Jan 2021 15:0:0,38977.98,39393,38788.19,39260.9,4075.493461
14 Jan 2021 14:30:0,38617.81,39000,38401.37,38977.66,2911.918638
14 Jan 2021 14:0:0,38257.97,38719.25,38154.22,38617.8,2241.923226
14 Jan 2021 13:30:0,37927.34,38315,37850.82,38257.96,1159.937779
14 Jan 2021 13:0:0,38365.86,38427.11,37707,37927.34,2478.145111
14 Jan 2021 12:30:0,38160.99,38380,38060,38365.86,1281.637004
14 Jan 2021 12:0:0,38488.05,38622.6,38124.54,38160.99,1732.885812
14 Jan 2021 11:30:0,38201.56,38490.49,38000,38487.37,1455.714584
14 Jan 2021 11:0:0,37938.1,38381,37869.1,38202.56,1695.944362
14 Jan 2021 10:30:0,38064.47,38371,37862.04,37938.11,1629.089125
14 Jan 2021 10:0:0,38370.01,38464.13,37955,38064.47,1922.617016
14 Jan 2021 9:30:0,38380.82,38647.44,38339.07,38370.01,1500.292737
14 Jan 2021 9:0:0,38199.52,38786.1,38192.64,38380.82,2436.516889
14 Jan 2021 8:30:0,38557.99,38561.97,38111,38198.34,1955.973963
14 Jan 2021 8:0:0,37837.2,38596.92,37703.09,38557.99,3338.828232
14 Jan 2021 7:30:0,38000,38061.82,37777,37837.21,1414.993608
14 Jan 2021 7:0:0,37529.11,38100,37440,37999.25,2290.594147
14 Jan 2021 6:30:0,37431.77,37800,37385.35,37529.11,1750.118033
14 Jan 2021 6:0:0,37503.99,37599,37299.74,37431.76,1404.107622
14 Jan 2021 5:30:0,37245.18,37513.58,37180.15,37504,1302.580249
14 Jan 2021 5:0:0,37045.13,37300,36701.23,37245.17,2307.159226
14 Jan 2021 4:30:0,37347.65,37505,37000,37045.13,1458.480742
14 Jan 2021 4:0:0,37440.92,37482.58,37152,37347.66,1348.733044
14 Jan 2021 3:30:0,37295.26,37729.62,37252.22,37439.51,2010.668911
14 Jan 2021 3:0:0,37451.13,37594.83,37071,37294.57,2079.280108
14 Jan 2021 2:30:0,37761.24,37772.75,37400,37451.13,1571.29912
14 Jan 2021 2:0:0,37766,37786.62,37363,37761.24,1888.739609
14 Jan 2021 1:30:0,37879.3,37946.32,37630,37762.76,1658.488653
14 Jan 2021 1:0:0,37371.38,38172.22,37362.49,37879.31,4122.783604
14 Jan 2021 0:30:0,37253.91,37462.85,37000,37371.38,2065.72074
14 Jan 2021 0:0:0,37204.09,37584.73,37200.02,37253.92,1937.407464
13 Jan 2021 23:30:0,37337.88,37520,36827.02,37203.87,2297.479407
13 Jan 2021 23:0:0,37291.25,37850,37216.19,37338.52,3744.553668
13 Jan 2021 22:30:0,36211.65,37427,36163.87,37299.49,5087.30378
13 Jan 2021 22:0:0,36222.07,36500,36110.76,36211.65,2362.800887
13 Jan 2021 21:30:0,35937.17,36270.76,35704.21,36222.07,2361.665288
13 Jan 2021 21:0:0,36002.24,36450.01,35824.49,35937.17,3388.349179
13 Jan 2021 20:30:0,35805.52,36188,35701,36002.25,3083.776195
13 Jan 2021 20:0:0,35719.36,35970,35577.55,35805.51,2228.442737
13 Jan 2021 19:30:0,35110.62,35901,35108.35,35719.36,5054.658498
13 Jan 2021 19:0:0,34821.47,35125.08,34720,35112.09,1594.899248
13 Jan 2021 18:30:0,34877.29,35000,34739,34821.48,1469.33776
13 Jan 2021 18:0:0,34784.98,34960,34652.06,34881.34,1444.07591
13 Jan 2021 17:30:0,34443.66,34785,34388.53,34783.14,991.898229
13 Jan 2021 17:0:0,34673.9,34930,34443.66,34443.66,1880.112973
13 Jan 2021 16:30:0,34633.02,34850,34500,34673.9,1660.142662
